Latitude,Longitude,Mean Distance
-18.75,138.25,34.41784582252467
-18.75,138.5,34.4328381584644
-18.75,138.75,34.99220358865849
-18.75,139.0,36.53762967060533
-18.75,139.25,37.69637851877611
-18.75,139.5,38.05432677526374
-18.75,139.75,37.85698094540161
-18.75,140.0,37.75975240102352
-18.75,140.25,37.718212909493666
-18.75,140.5,37.66695190463134
-18.75,140.75,37.72861582936789
-18.75,141.0,37.73553747335841
-18.75,141.25,37.417243725341656
-18.75,141.5,36.95469000739702
-18.75,141.75,36.367838709309126
-18.75,142.0,35.490482122426634
-18.75,142.25,34.69635765645103
-18.75,142.5,33.69385969412976
-18.75,142.75,33.0608304189333
-18.75,143.0,32.76318414832286
-18.75,143.25,32.94182464962673
-18.75,143.5,33.594399240235454
-18.75,143.75,33.46404115552052
-18.75,144.0,32.01925714465401
-18.75,144.25,31.858349506035417
-18.75,144.5,31.223493231074816
-18.75,144.75,29.422837229420335
-18.75,145.0,28.23202247768708
-18.75,145.25,27.38186606487746
-18.75,145.5,26.876434241889125
-18.75,145.75,27.573980947602312
-18.75,146.0,27.929532571749874
-18.75,146.25,28.999825358312375
-18.75,146.5,30.86709340180357
-19.0,121.25,28.081348869351757
-19.0,121.5,29.232893579869238
-19.0,121.75,30.616829595652675
-19.0,122.0,30.99493609900637
-19.0,122.25,30.43638384538752
-19.0,122.5,29.84739930869442
-19.0,122.75,29.62336523909391
-19.0,123.0,29.54830675587528
-19.0,123.25,29.572284064185414
-19.0,123.5,29.626296834464643
-19.0,123.75,30.11762712342809
-19.0,124.0,30.520689501333973
-19.0,124.25,30.648472241405813
-19.0,124.5,30.92866122932802
-19.0,124.75,31.34454245983234
-19.0,125.0,31.71587244993733
-19.0,125.25,31.932647087130377
-19.0,125.5,32.086586632620936
-19.0,125.75,32.32444836822455
-19.0,126.0,32.73175465225008
-19.0,126.25,33.03144923940346
-19.0,126.5,33.103883280767484
-19.0,126.75,33.54345455593308
-19.0,127.0,33.75959683168936
-19.0,127.25,32.88157858708861
-19.0,127.5,31.184583334222015
-19.0,127.75,30.030538580426427
-19.0,128.0,29.97115288490138
-19.0,128.25,31.066931279614224
-19.0,128.5,32.604530751481725
-19.0,128.75,33.65416104716496
-19.0,129.0,33.785162400031425
-19.0,129.25,33.765884002037126
-19.0,129.5,34.03557762312153
-19.0,129.75,34.3437511165389
-19.0,130.0,33.808102004738096
-19.0,130.25,32.611893739777315
-19.0,130.5,32.25080616747461
-19.0,130.75,33.160300014673076
-19.0,131.0,34.14193541595322
-19.0,131.25,35.06899251789513
-19.0,131.5,35.76769309598306
-19.0,131.75,36.192931646492454
-19.0,132.0,36.63192129725267
-19.0,132.25,37.04348051998849
-19.0,132.5,37.02643689856362
-19.0,132.75,36.715200742885074
-19.0,133.0,37.2330725276821
-19.0,133.25,37.77756563562724
-19.0,133.5,38.18013518499115
-19.0,133.75,38.44677740184281
-19.0,134.0,38.27150600953864
-19.0,134.25,37.75637213353613
-19.0,134.5,37.430054563807204
-19.0,134.75,37.44281882820108
-19.0,135.0,37.538671108338555
-19.0,135.25,37.54105236016584
-19.0,135.5,37.51007107930274
-19.0,135.75,37.58315484432976
-19.0,136.0,37.596690002769286
-19.0,136.25,37.49342683397836
-19.0,136.5,37.244365542470184
-19.0,136.75,36.695187023553906
-19.0,137.0,36.041935136146805
-19.0,137.25,35.64633887379877
-19.0,137.5,35.36420808021052
-19.0,137.75,35.26939871422325
-19.0,138.0,35.12887839493749
-19.0,138.25,34.8578967627522
-19.0,138.5,34.541450038524616
-19.0,138.75,35.0452239720812
-19.0,139.0,36.58977697370769
-19.0,139.25,38.01763073936556
-19.0,139.5,38.12078905469249
-19.0,139.75,37.70448201381959
-19.0,140.0,37.43822815659966
-19.0,140.25,37.549279530951694
-19.0,140.5,37.606597308611946
-19.0,140.75,37.610203651631146
-19.0,141.0,37.61316992595639
-19.0,141.25,37.49205709891536
-19.0,141.5,37.12578001715551
-19.0,141.75,36.52823229730878
-19.0,142.0,35.80578901771535
-19.0,142.25,35.06511504488886
-19.0,142.5,34.02158147065044
-19.0,142.75,32.94519479402297
-19.0,143.0,32.333181076273235
-19.0,143.25,32.334971265264166
-19.0,143.5,32.73274511451193
-19.0,143.75,32.690134106945436
-19.0,144.0,31.769405052541806
-19.0,144.25,31.024399877319368
-19.0,144.5,30.224840035249077
-19.0,144.75,28.978094316407898
-19.0,145.0,28.01494505900431
-19.0,145.25,26.899388686139005
-19.0,145.5,25.84738983580008
-19.0,145.75,26.170550857235913
-19.0,146.0,27.91096895096375
-19.0,146.25,28.801995575220076
-19.0,146.5,29.49856920566127
-19.0,146.75,30.169942915739043
-19.0,147.0,30.7122957411801
-19.0,147.25,31.24344048242078
-19.25,121.0,27.674338410620923
-19.25,121.25,28.551770563980902
-19.25,121.5,29.93312136290189
-19.25,121.75,30.51011925506749
-19.25,122.0,30.317972796078422
-19.25,122.25,29.775037323039797
-19.25,122.5,29.348948650607518
-19.25,122.75,29.258613952755965
-19.25,123.0,29.365306260571
-19.25,123.25,29.51551631253957
-19.25,123.5,29.567477587806007
-19.25,123.75,29.76158145886979
-19.25,124.0,30.176732381065253
-19.25,124.25,30.490139396982457
-19.25,124.5,30.79916299112899
-19.25,124.75,31.093329625019095
-19.25,125.0,31.410965820083103
-19.25,125.25,31.64843924877334
-19.25,125.5,31.819577366794316
-19.25,125.75,31.865916601691875
-19.25,126.0,32.17147853798982
-19.25,126.25,32.644341752110584
-19.25,126.5,32.97315815213362
-19.25,126.75,33.231929311352395
-19.25,127.0,32.78324960614714
-19.25,127.25,31.32771819378827
-19.25,127.5,29.768100554907853
-19.25,127.75,29.463823893393116
-19.25,128.0,30.316708824472386
-19.25,128.25,31.188826542641504
-19.25,128.5,32.08545033900567
-19.25,128.75,32.38131116570751
-19.25,129.0,32.124505205817414
-19.25,129.25,31.960173003886755
-19.25,129.5,32.19229651689
-19.25,129.75,32.53811235595292
-19.25,130.0,32.253767504871405
-19.25,130.25,31.44701273457384
-19.25,130.5,31.520146713371336
-19.25,130.75,32.52731652983511
-19.25,131.0,33.46901583611703
-19.25,131.25,34.28776260936769
-19.25,131.5,34.84935743763735
-19.25,131.75,35.571212486675535
-19.25,132.0,36.27299627294878
-19.25,132.25,36.54950829968389
-19.25,132.5,36.18531908979751
-19.25,132.75,35.95805392775122
-19.25,133.0,36.621858566593836
-19.25,133.25,36.90317395434256
-19.25,133.5,37.09935449498799
-19.25,133.75,37.41047638611952
-19.25,134.0,37.52894953730151
-19.25,134.25,37.4234983413084
-19.25,134.5,37.329279813189736
-19.25,134.75,37.29870614104306
-19.25,135.0,37.14902852704412
-19.25,135.25,37.046750873661075
-19.25,135.5,37.10219460616292
-19.25,135.75,37.19961188186171
-19.25,136.0,37.30139808549712
-19.25,136.25,37.24429661416921
-19.25,136.5,37.02068863938161
-19.25,136.75,36.624693933534765
-19.25,137.0,36.20253835768572
-19.25,137.25,35.925461512019425
-19.25,137.5,35.75351308987688
-19.25,137.75,35.521004561031205
-19.25,138.0,35.31264945739613
-19.25,138.25,35.10811519769681
-19.25,138.5,35.092352354718834
-19.25,138.75,35.651995906967386
-19.25,139.0,36.806454641819336
-19.25,139.25,37.487455891693436
-19.25,139.5,36.95937849125792
-19.25,139.75,36.988901131387564
-19.25,140.0,37.11487435126006
-19.25,140.25,37.31463547471377
-19.25,140.5,37.407339333269995
-19.25,140.75,37.36920162774716
-19.25,141.0,37.335463807660105
-19.25,141.25,37.27024592472731
-19.25,141.5,36.886899273099
-19.25,141.75,36.35049457295207
-19.25,142.0,35.82244653168793
-19.25,142.25,35.04145725026353
-19.25,142.5,34.05874957433435
-19.25,142.75,32.77349739465068
-19.25,143.0,31.703453947511104
-19.25,143.25,31.4115208345172
-19.25,143.5,31.67297196234007
-19.25,143.75,31.798141257338646
-19.25,144.0,31.477153051747457
-19.25,144.25,30.45353984298117
-19.25,144.5,29.225192639704993
-19.25,144.75,28.06412820108315
-19.25,145.0,27.370565963268476
-19.25,145.25,26.934646486304768
-19.25,145.5,26.538405713320344
-19.25,145.75,26.41934441741856
-19.25,146.0,26.77373361096198
-19.25,146.25,26.464443884627393
-19.25,146.5,26.805571282662783
-19.25,146.75,28.12391188902752
-19.25,147.0,29.380123732678065
-19.25,147.25,30.27544204761574
-19.25,147.5,30.8669840441038
-19.5,120.5,27.251594113517957
-19.5,120.75,27.71174445981026
-19.5,121.0,28.37078053781154
-19.5,121.25,29.569686334505363
-19.5,121.5,30.42135566289643
-19.5,121.75,30.211719270538282
-19.5,122.0,29.784220048961668
-19.5,122.25,29.496983006397766
-19.5,122.5,29.472290902136123
-19.5,122.75,29.46480779024341
-19.5,123.0,29.422666262225636
-19.5,123.25,29.467378706396055
-19.5,123.5,29.93015041194801
-19.5,123.75,30.465737295429193
-19.5,124.0,30.860880655110225
-19.5,124.25,30.838459667523193
-19.5,124.5,30.845145302183806
-19.5,124.75,30.73453089359128
-19.5,125.0,30.799378077092253
-19.5,125.25,30.986534099013777
-19.5,125.5,31.287863331802452
-19.5,125.75,31.55360027257521
-19.5,126.0,31.819599427769333
-19.5,126.25,31.956789822636537
-19.5,126.5,32.245192839016475
-19.5,126.75,32.208013970656395
-19.5,127.0,31.22358688932681
-19.5,127.25,29.833996580455377
-19.5,127.5,29.504280388938163
-19.5,127.75,30.219546604947116
-19.5,128.0,31.134748923278504
-19.5,128.25,31.23980832948416
-19.5,128.5,31.4960082982007
-19.5,128.75,31.185306846099508
-19.5,129.0,30.664733301599576
-19.5,129.25,30.353979598568802
-19.5,129.5,30.70156911273786
-19.5,129.75,31.206852314557988
-19.5,130.0,31.14021023706586
-19.5,130.25,30.849790417364897
-19.5,130.5,31.53651569781985
-19.5,130.75,32.607494930111166
-19.5,131.0,33.16127981270943
-19.5,131.25,33.87707291649519
-19.5,131.5,34.60140475662794
-19.5,131.75,35.4196939607106
-19.5,132.0,35.95294059557364
-19.5,132.25,36.02213150610086
-19.5,132.5,35.65576255736588
-19.5,132.75,35.706431320729024
-19.5,133.0,36.17900361371631
-19.5,133.25,36.252541483792456
-19.5,133.5,36.45531509556638
-19.5,133.75,36.706704298871465
-19.5,134.0,36.9760209687784
-19.5,134.25,37.12895156530557
-19.5,134.5,37.1367613710712
-19.5,134.75,36.989456555680455
-19.5,135.0,36.8966577398514
-19.5,135.25,36.87735100907206
-19.5,135.5,36.92122932275049
-19.5,135.75,36.9915440639353
-19.5,136.0,37.002680331665836
-19.5,136.25,36.99539688761522
-19.5,136.5,36.81910762561003
-19.5,136.75,36.56935444405149
-19.5,137.0,36.35564847716183
-19.5,137.25,36.1141739838272
-19.5,137.5,35.96404385796369
-19.5,137.75,35.57305827470377
-19.5,138.0,35.33231643629089
-19.5,138.25,35.236606185697674
-19.5,138.5,35.50972945482337
-19.5,138.75,35.81402865740835
-19.5,139.0,36.3589495695712
-19.5,139.25,36.4311266091295
-19.5,139.5,35.98234786763054
-19.5,139.75,36.59507238687842
-19.5,140.0,36.94938870693885
-19.5,140.25,37.02974970045259
-19.5,140.5,37.002873562473845
-19.5,140.75,36.96421880070825
-19.5,141.0,36.94590136675173
-19.5,141.25,36.82312394738156
-19.5,141.5,36.55301539414373
-19.5,141.75,36.06953076010972
-19.5,142.0,35.62515408873801
-19.5,142.25,34.94079072451988
-19.5,142.5,33.95881141074444
-19.5,142.75,32.65390228098589
-19.5,143.0,31.18657413001256
-19.5,143.25,30.581267827845018
-19.5,143.5,30.840455259148793
-19.5,143.75,31.002400691115202
-19.5,144.0,30.528149604968746
-19.5,144.25,29.46863497066634
-19.5,144.5,28.385070321397087
-19.5,144.75,27.652861034369515
-19.5,145.0,27.451295342577918
-19.5,145.25,27.258813661553106
-19.5,145.5,27.025259134761
-19.5,145.75,26.81519158744533
-19.5,146.0,26.079996496181245
-19.5,146.25,25.695157630989165
-19.5,146.5,25.888887704992545
-19.5,146.75,26.135209379802706
-19.5,147.0,27.515747300490066
-19.5,147.25,28.911922540333073
-19.5,147.5,30.222807308083958
-19.5,147.75,30.664133088121556
-19.75,119.25,26.47011984211481
-19.75,119.5,26.77160162145836
-19.75,119.75,27.14834546171792
-19.75,120.0,27.48359311168312
-19.75,120.25,27.853378380611403
-19.75,120.5,28.39171536576663
-19.75,120.75,29.076411473703928
-19.75,121.0,29.665150758688185
-19.75,121.25,30.514131785980975
-19.75,121.5,30.645596500277264
-19.75,121.75,30.271601893893468
-19.75,122.0,29.9188231026717
-19.75,122.25,29.619570663204215
-19.75,122.5,29.619300339731296
-19.75,122.75,29.70400371026901
-19.75,123.0,29.730095968810794
-19.75,123.25,30.265565214169616
-19.75,123.5,30.737139981579215
-19.75,123.75,31.03367364289803
-19.75,124.0,31.177815974375363
-19.75,124.25,30.922075673304136
-19.75,124.5,30.52777867806394
-19.75,124.75,30.458107365433616
-19.75,125.0,30.625762024615696
-19.75,125.25,30.899241377931393
-19.75,125.5,31.18249552117112
-19.75,125.75,31.37705442836303
-19.75,126.0,31.516051502805105
-19.75,126.25,31.639641256813746
-19.75,126.5,31.7837074180051
-19.75,126.75,31.271240731717917
-19.75,127.0,30.26887288566668
-19.75,127.25,29.657335096043457
-19.75,127.5,29.768713729299485
-19.75,127.75,30.858260872730188
-19.75,128.0,31.446594005426054
-19.75,128.25,31.218987659552912
-19.75,128.5,31.147244674890047
-19.75,128.75,30.743807297768864
-19.75,129.0,30.203229474276153
-19.75,129.25,29.886315983120557
-19.75,129.5,29.90642384543498
-19.75,129.75,30.168526670943724
-19.75,130.0,29.986098384595056
-19.75,130.25,30.15349237328296
-19.75,130.5,31.775073410829915
-19.75,130.75,32.829503679416405
-19.75,131.0,33.219819425562704
-19.75,131.25,33.62074879239484
-19.75,131.5,34.476938730340486
-19.75,131.75,35.142822523804384
-19.75,132.0,35.59962490260398
-19.75,132.25,35.63834456232677
-19.75,132.5,35.546506555064894
-19.75,132.75,35.64208825560154
-19.75,133.0,35.943237501971936
-19.75,133.25,36.06168640407722
-19.75,133.5,36.00764948405256
-19.75,133.75,36.343609258712995
-19.75,134.0,36.67287438464669
-19.75,134.25,36.96079019974966
-19.75,134.5,36.841667230099645
-19.75,134.75,36.62106506849273
-19.75,135.0,36.46829141880657
-19.75,135.25,36.56555247213186
-19.75,135.5,36.712888168779195
-19.75,135.75,36.58196545645288
-19.75,136.0,36.629635494220494
-19.75,136.25,36.72135692169269
-19.75,136.5,36.69515483162719
-19.75,136.75,36.5585906598349
-19.75,137.0,36.30772637433841
-19.75,137.25,36.03617074650506
-19.75,137.5,35.832223318481134
-19.75,137.75,35.44165312234178
-19.75,138.0,35.08826276795584
-19.75,138.25,35.09852460298895
-19.75,138.5,35.27627578688874
-19.75,138.75,35.63153218635837
-19.75,139.0,35.56667287674204
-19.75,139.25,35.813184320619484
-19.75,139.5,35.92231048824485
-19.75,139.75,36.06056873878735
-19.75,140.0,36.257216518143
-19.75,140.25,36.26650765224304
-19.75,140.5,36.3566772192369
-19.75,140.75,36.514891111981804
-19.75,141.0,36.480875027062254
-19.75,141.25,36.28040701288331
-19.75,141.5,35.90962584682332
-19.75,141.75,35.53250442220934
-19.75,142.0,35.18896784398155
-19.75,142.25,34.6514489351721
-19.75,142.5,33.862350914800196
-19.75,142.75,32.62697726812929
-19.75,143.0,31.197940426096388
-19.75,143.25,30.266811467324544
-19.75,143.5,29.782761797934455
-19.75,143.75,29.85977386019565
-19.75,144.0,29.553212023551623
-19.75,144.25,28.95321252088881
-19.75,144.5,27.982435924005376
-19.75,144.75,27.467886348429076
-19.75,145.0,27.28878312082164
-19.75,145.25,26.89278510054196
-19.75,145.5,26.574901063596144
-19.75,145.75,26.42130256374002
-19.75,146.0,26.017524440048255
-19.75,146.25,25.752615626779285
-19.75,146.5,25.803695484298956
-19.75,146.75,25.693009836073372
-19.75,147.0,26.466146808267258
-19.75,147.25,27.8069372441351
-19.75,147.5,28.991471420568022
-19.75,147.75,30.111074787073527
-19.75,148.0,30.600214834567247
-19.75,148.25,30.892988467944697
-20.0,118.75,26.32277017016093
-20.0,119.0,26.754422116316064
-20.0,119.25,27.39910549522031
-20.0,119.5,28.016971257479042
-20.0,119.75,28.786605205907133
-20.0,120.0,29.289653096045043
-20.0,120.25,29.40953365542606
-20.0,120.5,29.984788332397656
-20.0,120.75,30.14589193069857
-20.0,121.0,30.606308608022935
-20.0,121.25,30.725664463087973
-20.0,121.5,30.67836808461592
-20.0,121.75,30.374868637091456
-20.0,122.0,30.10954505218244
-20.0,122.25,29.884560470714476
-20.0,122.5,29.9277685399003
-20.0,122.75,29.947686382395975
-20.0,123.0,30.39992073588877
-20.0,123.25,30.795650934490254
-20.0,123.5,30.845858079523218
-20.0,123.75,30.800854152838514
-20.0,124.0,30.812572869312234
-20.0,124.25,30.57372044727386
-20.0,124.5,30.32843229266595
-20.0,124.75,30.443578616592916
-20.0,125.0,30.655812111235036
-20.0,125.25,30.880445936655548
-20.0,125.5,31.070947020282542
-20.0,125.75,31.10521647067528
-20.0,126.0,31.09488142289375
-20.0,126.25,31.415022178324733
-20.0,126.5,31.68716918180998
-20.0,126.75,31.17233577981171
-20.0,127.0,30.285957994928292
-20.0,127.25,29.80353090226867
-20.0,127.5,30.533872545835784
-20.0,127.75,31.501692875937287
-20.0,128.0,31.318075453991607
-20.0,128.25,30.745956677033067
-20.0,128.5,30.54858458859383
-20.0,128.75,30.270530984340294
-20.0,129.0,29.769735144485598
-20.0,129.25,29.408447322322417
-20.0,129.5,29.33500465210315
-20.0,129.75,29.081565385690645
-20.0,130.0,28.985283483840153
-20.0,130.25,30.055294941488928
-20.0,130.5,31.673376554779328
-20.0,130.75,32.46536886739088
-20.0,131.0,32.73451942015766
-20.0,131.25,33.274836721249315
-20.0,131.5,33.823789218767075
-20.0,131.75,34.585044442691455
-20.0,132.0,35.00060032119704
-20.0,132.25,35.20878298391437
-20.0,132.5,35.41324716072555
-20.0,132.75,35.546042511495706
-20.0,133.0,35.83087031704604
-20.0,133.25,36.00087980306705
-20.0,133.5,35.975859323856014
-20.0,133.75,35.83113230293848
-20.0,134.0,36.24352756980241
-20.0,134.25,36.391225925158494
-20.0,134.5,36.378450942172186
-20.0,134.75,36.0853135192272
-20.0,135.0,36.01382381107636
-20.0,135.25,36.20261538570565
-20.0,135.5,36.210992447935396
-20.0,135.75,36.20660409705492
-20.0,136.0,36.0735644514032
-20.0,136.25,36.210151159439285
-20.0,136.5,36.26375167577154
-20.0,136.75,36.16623454484587
-20.0,137.0,35.81057903300111
-20.0,137.25,35.59454433844503
-20.0,137.5,35.60009307575924
-20.0,137.75,35.38723574766777
-20.0,138.0,35.02931046665074
-20.0,138.25,34.64989585428116
-20.0,138.5,34.863938149185685
-20.0,138.75,34.83943454701215
-20.0,139.0,34.991672296004396
-20.0,139.25,35.378539955412435
-20.0,139.5,35.43018050042269
-20.0,139.75,35.37530088170055
-20.0,140.0,35.51097970696256
-20.0,140.25,35.62635348744784
-20.0,140.5,35.7637400034445
-20.0,140.75,35.87537074041246
-20.0,141.0,35.87358907519649
-20.0,141.25,35.561031695926886
-20.0,141.5,35.17879790681699
-20.0,141.75,34.82252192160126
-20.0,142.0,34.44434275792457
-20.0,142.25,34.13259669599098
-20.0,142.5,33.53394111550885
-20.0,142.75,32.775784490699166
-20.0,143.0,31.49802816639929
-20.0,143.25,30.007542987724754
-20.0,143.5,29.36133819250217
-20.0,143.75,29.213362430495142
-20.0,144.0,29.203245781314628
-20.0,144.25,28.855267202650612
-20.0,144.5,27.90789920653298
-20.0,144.75,27.10835517350154
-20.0,145.0,26.559393452407658
-20.0,145.25,26.292851562026136
-20.0,145.5,25.860091144689587
-20.0,145.75,25.55676359934399
-20.0,146.0,25.60645997558567
-20.0,146.25,25.669139221918755
-20.0,146.5,25.455523387471576
-20.0,146.75,25.400765868277624
-20.0,147.0,25.92306453494972
-20.0,147.25,26.759860073691346
-20.0,147.5,28.089910377702314
-20.0,147.75,29.16322801767319
-20.0,148.0,30.280739999335662
-20.0,148.25,30.742655488589453
-20.0,148.5,30.731399389386617
-20.25,118.0,25.790388790812713
-20.25,118.25,26.215864268399
-20.25,118.5,26.619296519560958
-20.25,118.75,27.203813780256215
-20.25,119.0,27.83262819375654
-20.25,119.25,28.512807260040503
-20.25,119.5,29.215295633243795
-20.25,119.75,30.15114202372495
-20.25,120.0,30.372662519696885
-20.25,120.25,30.55665920285351
-20.25,120.5,30.32296410284615
-20.25,120.75,30.450988147240277
-20.25,121.0,30.57275305866048
-20.25,121.25,30.533682437691375
-20.25,121.5,30.291910913904758
-20.25,121.75,30.174456224400597
-20.25,122.0,30.045192132975263
-20.25,122.25,29.976278893282114
-20.25,122.5,29.915991186030492
-20.25,122.75,30.11261587332582
-20.25,123.0,30.338630398292285
-20.25,123.25,30.436274459393395
-20.25,123.5,30.32258709030249
-20.25,123.75,30.127588441951723
-20.25,124.0,30.22818236234731
-20.25,124.25,30.222851353127627
-20.25,124.5,30.309341979499006
-20.25,124.75,30.389846531025533
-20.25,125.0,30.360918535980154
-20.25,125.25,30.58267271854593
-20.25,125.5,30.704262462447133
-20.25,125.75,30.688498418391745
-20.25,126.0,30.546263744289455
-20.25,126.25,30.94421863615193
-20.25,126.5,31.365968658281204
-20.25,126.75,31.09462799200903
-20.25,127.0,30.36136745177214
-20.25,127.25,30.501400049746454
-20.25,127.5,31.19131711081268
-20.25,127.75,31.38230330317934
-20.25,128.0,30.876332347668328
-20.25,128.25,29.94377607025624
-20.25,128.5,29.762339955686684
-20.25,128.75,29.588245106492753
-20.25,129.0,29.194980249800164
-20.25,129.25,28.855647252503783
-20.25,129.5,28.684584974799208
-20.25,129.75,28.427313892857235
-20.25,130.0,29.048101485149488
-20.25,130.25,30.182728191637974
-20.25,130.5,31.155258867905932
-20.25,130.75,31.658734319422322
-20.25,131.0,32.1602851128081
-20.25,131.25,32.78884465416707
-20.25,131.5,33.41855560497177
-20.25,131.75,33.750432659893484
-20.25,132.0,34.30795456527825
-20.25,132.25,34.761875980855145
-20.25,132.5,34.95372844503086
-20.25,132.75,35.048590679302485
-20.25,133.0,35.413533000663534
-20.25,133.25,35.647708848470835
-20.25,133.5,35.48984328076434
-20.25,133.75,35.50272012075775
-20.25,134.0,35.45708987149557
-20.25,134.25,35.79628664793301
-20.25,134.5,35.785805155293225
-20.25,134.75,35.57244170036876
-20.25,135.0,35.54629327037896
-20.25,135.25,35.84819715633212
-20.25,135.5,35.9409996768987
-20.25,135.75,35.68345412262634
-20.25,136.0,35.705187820151146
-20.25,136.25,35.593146580604646
-20.25,136.5,35.696761276955655
-20.25,136.75,35.375676606657045
-20.25,137.0,35.03925867549328
-20.25,137.25,34.908684528052675
-20.25,137.5,35.13302821328441
-20.25,137.75,35.06717266126661
-20.25,138.0,34.855041807991896
-20.25,138.25,34.57915256571996
-20.25,138.5,34.09266777377304
-20.25,138.75,34.05315991500398
-20.25,139.0,34.41745383878522
-20.25,139.25,34.93799299266116
-20.25,139.5,34.801849581201104
-20.25,139.75,34.782254810092496
-20.25,140.0,35.17556763134046
-20.25,140.25,35.13945930175759
-20.25,140.5,35.3557824907625
-20.25,140.75,35.41431506470556
-20.25,141.0,35.46199852639627
-20.25,141.25,35.10985029579293
-20.25,141.5,34.632833008369424
-20.25,141.75,34.28320941060819
-20.25,142.0,33.997466407007515
-20.25,142.25,33.704858430926556
-20.25,142.5,33.28566037043817
-20.25,142.75,32.60167554424227
-20.25,143.0,31.571102728486903
-20.25,143.25,30.232974906067433
-20.25,143.5,29.299847873966655
-20.25,143.75,28.84906697353196
-20.25,144.0,28.799563733043655
-20.25,144.25,28.6974754415769
-20.25,144.5,27.96888783919506
-20.25,144.75,27.17156691092066
-20.25,145.0,26.68458528112346
-20.25,145.25,26.269636854557728
-20.25,145.5,25.789756453887627
-20.25,145.75,25.131703809478868
-20.25,146.0,25.13397823681847
-20.25,146.25,25.31779537650155
-20.25,146.5,25.080014304713075
-20.25,146.75,25.11323765482509
-20.25,147.0,25.252548400382786
-20.25,147.25,25.784288987279584
-20.25,147.5,26.932719806173647
-20.25,147.75,28.383387424899205
-20.25,148.0,29.336463355547142
-20.25,148.25,30.075546852319043
-20.25,148.5,30.25375998109393
-20.25,148.75,30.442798792907094
-20.5,116.5,25.262123647759683
-20.5,116.75,25.23183281177622
-20.5,117.0,25.27507693079904
-20.5,117.25,25.36583398268693
-20.5,117.5,25.546739050578392
-20.5,117.75,25.788489718463136
-20.5,118.0,26.212721746183686
-20.5,118.25,26.854229724199136
-20.5,118.5,27.437469524703946
-20.5,118.75,28.301937489850975
-20.5,119.0,28.698069122029967
-20.5,119.25,29.207023036733887
-20.5,119.5,29.838399968910565
-20.5,119.75,30.44478615407568
-20.5,120.0,30.718066885254196
-20.5,120.25,30.51985282354632
-20.5,120.5,30.310256393495354
-20.5,120.75,30.22309451593504
-20.5,121.0,30.18993489041106
-20.5,121.25,30.068887508347323
-20.5,121.5,29.89199876234274
-20.5,121.75,29.784064020615137
-20.5,122.0,29.7084687865033
-20.5,122.25,29.60833788685011
-20.5,122.5,29.711077436624635
-20.5,122.75,29.731864225503084
-20.5,123.0,29.793306679560224
-20.5,123.25,29.740447828711403
-20.5,123.5,29.591123254800056
-20.5,123.75,29.513115171555654
-20.5,124.0,29.814447544750095
-20.5,124.25,30.047451158255377
-20.5,124.5,30.088709087150523
-20.5,124.75,29.866448112185875
-20.5,125.0,29.874399033157033
-20.5,125.25,30.128687914171202
-20.5,125.5,30.24463380928707
-20.5,125.75,30.254891158410757
-20.5,126.0,30.067656710092788
-20.5,126.25,30.229396348770763
-20.5,126.5,30.721013755619442
-20.5,126.75,30.614551951392606
-20.5,127.0,30.618298702371046
-20.5,127.25,30.82851851251606
-20.5,127.5,31.04386020796845
-20.5,127.75,31.122342581112953
-20.5,128.0,30.536962937672804
-20.5,128.25,29.767437305552278
-20.5,128.5,29.412410329711424
-20.5,128.75,28.877389847507622
-20.5,129.0,28.615922783805036
-20.5,129.25,28.604907085291174
-20.5,129.5,28.402622942324697
-20.5,129.75,28.712611109560534
-20.5,130.0,29.32503853241394
-20.5,130.25,29.961032674894017
-20.5,130.5,30.466111688688883
-20.5,130.75,30.928948392823145
-20.5,131.0,31.625253541445616
-20.5,131.25,32.36865215158681
-20.5,131.5,32.843362338709746
-20.5,131.75,33.24836112560201
-20.5,132.0,33.49338127163301
-20.5,132.25,33.9632464734135
-20.5,132.5,34.06718299501504
-20.5,132.75,34.220911008227795
-20.5,133.0,34.651934537878184
-20.5,133.25,34.90869373788334
-20.5,133.5,34.94180993982226
-20.5,133.75,34.88048607415389
-20.5,134.0,35.00369444230953
-20.5,134.25,34.92300248674034
-20.5,134.5,35.07832155968413
-20.5,134.75,34.96690272435558
-20.5,135.0,35.059473049120356
-20.5,135.25,35.494412155302804
-20.5,135.5,35.5003601019467
-20.5,135.75,35.40700136076845
-20.5,136.0,35.04985967389194
-20.5,136.25,35.12369851220725
-20.5,136.5,34.95082189792882
-20.5,136.75,34.670428743564685
-20.5,137.0,34.34635912887493
-20.5,137.25,34.28357248125727
-20.5,137.5,34.48037667695571
-20.5,137.75,34.667019994456055
-20.5,138.0,34.587778806267416
-20.5,138.25,34.252660658963926
-20.5,138.5,33.89404713136112
-20.5,138.75,33.56434005464881
-20.5,139.0,34.014804607357526
-20.5,139.25,34.311236935778645
-20.5,139.5,34.46247541565195
-20.5,139.75,34.80998416319483
-20.5,140.0,34.709757895348
-20.5,140.25,34.86744145798834
-20.5,140.5,34.84241227544369
-20.5,140.75,35.054705083676524
-20.5,141.0,35.04782199619389
-20.5,141.25,34.730546278295876
-20.5,141.5,34.15790263739165
-20.5,141.75,33.88358509969787
-20.5,142.0,33.7248960070323
-20.5,142.25,33.36039944128271
-20.5,142.5,32.78680229468968
